3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  0
3  sending request vote to the follower  1
3  sending request vote to the follower  2
Commit quorum changed successfully!, time:  1692655019504322798  commit quorum:  [4]
2023-08-21 21:57:33.942725108 +0000 UTC m=+49.621623559 ,  2023-08-21 21:57:33.985856785 +0000 UTC m=+49.664755226 ,  43131526
2023-08-21 21:57:33.943939176 +0000 UTC m=+49.622837617 ,  2023-08-21 21:57:33.986354482 +0000 UTC m=+49.665252923 ,  42415196
2023-08-21 21:57:33.943916473 +0000 UTC m=+49.622814914 ,  2023-08-21 21:57:33.98634813 +0000 UTC m=+49.665246571 ,  42431487
2023-08-21 21:57:33.943003252 +0000 UTC m=+49.621901693 ,  2023-08-21 21:57:33.986238133 +0000 UTC m=+49.665136584 ,  43234761
2023-08-21 21:57:33.943946069 +0000 UTC m=+49.622844520 ,  2023-08-21 21:57:33.986382104 +0000 UTC m=+49.665280545 ,  42435645
2023-08-21 21:57:33.943947111 +0000 UTC m=+49.622845562 ,  2023-08-21 21:57:33.986388346 +0000 UTC m=+49.665286787 ,  42441035
2023-08-21 21:57:33.942866795 +0000 UTC m=+49.621765246 ,  2023-08-21 21:57:33.985966291 +0000 UTC m=+49.664864732 ,  43098935
2023-08-21 21:57:33.963011711 +0000 UTC m=+49.641910152 ,  2023-08-21 21:57:33.986593282 +0000 UTC m=+49.665491723 ,  23581321
2023-08-21 21:57:33.943019934 +0000 UTC m=+49.621918375 ,  2023-08-21 21:57:33.986276145 +0000 UTC m=+49.665174586 ,  43256010
2023-08-21 21:57:33.963055684 +0000 UTC m=+49.641954125 ,  2023-08-21 21:57:33.995165383 +0000 UTC m=+49.674063844 ,  32109539
2023-08-21 21:57:33.963094898 +0000 UTC m=+49.641993339 ,  2023-08-21 21:57:33.995214906 +0000 UTC m=+49.674113347 ,  32119958
2023-08-21 21:57:33.963119194 +0000 UTC m=+49.642017635 ,  2023-08-21 21:57:33.995258669 +0000 UTC m=+49.674157120 ,  32139375
2023-08-21 21:57:33.963147698 +0000 UTC m=+49.642046149 ,  2023-08-21 21:57:33.995302491 +0000 UTC m=+49.674200952 ,  32154723
2023-08-21 21:57:33.963113944 +0000 UTC m=+49.642012385 ,  2023-08-21 21:57:33.995257166 +0000 UTC m=+49.674155617 ,  32142972
2023-08-21 21:57:33.963109906 +0000 UTC m=+49.642008347 ,  2023-08-21 21:57:33.995211249 +0000 UTC m=+49.674109701 ,  32101173
2023-08-21 21:57:33.963140855 +0000 UTC m=+49.642039296 ,  2023-08-21 21:57:33.995280991 +0000 UTC m=+49.674179452 ,  32139845
2023-08-21 21:57:33.963121638 +0000 UTC m=+49.642020079 ,  2023-08-21 21:57:33.99528073 +0000 UTC m=+49.674179181 ,  32159002
2023-08-21 21:57:33.963083927 +0000 UTC m=+49.641982368 ,  2023-08-21 21:57:33.995172376 +0000 UTC m=+49.674070817 ,  32088329
2023-08-21 21:57:33.996252812 +0000 UTC m=+49.675151273 ,  2023-08-21 21:57:34.012824495 +0000 UTC m=+49.691722936 ,  16571573
2023-08-21 21:57:33.996323134 +0000 UTC m=+49.675221585 ,  2023-08-21 21:57:34.012850694 +0000 UTC m=+49.691749145 ,  16527430
2023-08-21 21:57:33.996309268 +0000 UTC m=+49.675207729 ,  2023-08-21 21:57:34.012847649 +0000 UTC m=+49.691746090 ,  16538310
2023-08-21 21:57:33.99635805 +0000 UTC m=+49.675256511 ,  2023-08-21 21:57:34.012865943 +0000 UTC m=+49.691764384 ,  16507823
2023-08-21 21:57:33.996325619 +0000 UTC m=+49.675224090 ,  2023-08-21 21:57:34.012872165 +0000 UTC m=+49.691770606 ,  16546456
2023-08-21 21:57:33.996287267 +0000 UTC m=+49.675185728 ,  2023-08-21 21:57:34.012824735 +0000 UTC m=+49.691723176 ,  16537398
2023-08-21 21:57:33.996383578 +0000 UTC m=+49.675282039 ,  2023-08-21 21:57:34.012882675 +0000 UTC m=+49.691781116 ,  16499026
2023-08-21 21:57:33.996401783 +0000 UTC m=+49.675300244 ,  2023-08-21 21:57:34.047413435 +0000 UTC m=+49.726311896 ,  51011201
2023-08-21 21:57:34.014818051 +0000 UTC m=+49.693716512 ,  2023-08-21 21:57:34.047528021 +0000 UTC m=+49.726426482 ,  32709559
2023-08-21 21:57:34.014770782 +0000 UTC m=+49.693669223 ,  2023-08-21 21:57:34.047570681 +0000 UTC m=+49.726469123 ,  32799789
2023-08-21 21:57:34.015080546 +0000 UTC m=+49.693978987 ,  2023-08-21 21:57:34.058107865 +0000 UTC m=+49.737006306 ,  43027259
2023-08-21 21:57:34.014818442 +0000 UTC m=+49.693716883 ,  2023-08-21 21:57:34.058150485 +0000 UTC m=+49.737048946 ,  43331763
2023-08-21 21:57:34.015122635 +0000 UTC m=+49.694021086 ,  2023-08-21 21:57:34.06789746 +0000 UTC m=+49.746795911 ,  52774564
2023-08-21 21:57:34.015110091 +0000 UTC m=+49.694008542 ,  2023-08-21 21:57:34.067914011 +0000 UTC m=+49.746812472 ,  52803589
2023-08-21 21:57:34.015147492 +0000 UTC m=+49.694045943 ,  2023-08-21 21:57:34.067957072 +0000 UTC m=+49.746855523 ,  52809260
2023-08-21 21:57:34.015127033 +0000 UTC m=+49.694025484 ,  2023-08-21 21:57:34.067951271 +0000 UTC m=+49.746849712 ,  52823717
2023-08-21 21:57:34.015175915 +0000 UTC m=+49.694074356 ,  2023-08-21 21:57:34.06799827 +0000 UTC m=+49.746896731 ,  52821924
2023-08-21 21:57:34.015150598 +0000 UTC m=+49.694049039 ,  2023-08-21 21:57:34.068045138 +0000 UTC m=+49.746943579 ,  52894370
2023-08-21 21:57:34.016628332 +0000 UTC m=+49.695526773 ,  2023-08-21 21:57:34.068073451 +0000 UTC m=+49.746971902 ,  51444719
2023-08-21 21:57:34.01526838 +0000 UTC m=+49.694166841 ,  2023-08-21 21:57:34.06808338 +0000 UTC m=+49.746981851 ,  52814850
2023-08-21 21:57:34.016668878 +0000 UTC m=+49.695567320 ,  2023-08-21 21:57:34.068134186 +0000 UTC m=+49.747032637 ,  51465187
2023-08-21 21:57:34.016704145 +0000 UTC m=+49.695602586 ,  2023-08-21 21:57:34.068155456 +0000 UTC m=+49.747053897 ,  51451261
2023-08-21 21:57:34.016704566 +0000 UTC m=+49.695603007 ,  2023-08-21 21:57:34.06817908 +0000 UTC m=+49.747077541 ,  51474374
2023-08-21 21:57:34.017602107 +0000 UTC m=+49.696500548 ,  2023-08-21 21:57:34.06819478 +0000 UTC m=+49.747093241 ,  50592573
2023-08-21 21:57:34.016698745 +0000 UTC m=+49.695597216 ,  2023-08-21 21:57:34.068153192 +0000 UTC m=+49.747051643 ,  51454357
2023-08-21 21:57:34.017785182 +0000 UTC m=+49.696683623 ,  2023-08-21 21:57:34.068233753 +0000 UTC m=+49.747132214 ,  50448371
2023-08-21 21:57:34.016657457 +0000 UTC m=+49.695555898 ,  2023-08-21 21:57:34.068117645 +0000 UTC m=+49.747016106 ,  51459857
2023-08-21 21:57:34.023970896 +0000 UTC m=+49.702869347 ,  2023-08-21 21:57:34.068277275 +0000 UTC m=+49.747175716 ,  44306069
2023-08-21 21:57:34.025086077 +0000 UTC m=+49.703984518 ,  2023-08-21 21:57:34.068294638 +0000 UTC m=+49.747193079 ,  43208501
2023-08-21 21:57:34.023948274 +0000 UTC m=+49.702846725 ,  2023-08-21 21:57:34.068219987 +0000 UTC m=+49.747118449 ,  44271413
2023-08-21 21:57:34.02520444 +0000 UTC m=+49.704102882 ,  2023-08-21 21:57:34.068334283 +0000 UTC m=+49.747232744 ,  43129772
2023-08-21 21:57:34.016627821 +0000 UTC m=+49.695526262 ,  2023-08-21 21:57:34.068118426 +0000 UTC m=+49.747016877 ,  51490515
2023-08-21 21:57:34.023992948 +0000 UTC m=+49.702891409 ,  2023-08-21 21:57:34.06827991 +0000 UTC m=+49.747178351 ,  44286582
2023-08-21 21:57:34.01668049 +0000 UTC m=+49.695578941 ,  2023-08-21 21:57:34.068138183 +0000 UTC m=+49.747036634 ,  51457613
2023-08-21 21:57:34.024010711 +0000 UTC m=+49.702909172 ,  2023-08-21 21:57:34.068297584 +0000 UTC m=+49.747196045 ,  44286783
2023-08-21 21:57:34.01745498 +0000 UTC m=+49.696353431 ,  2023-08-21 21:57:34.068191273 +0000 UTC m=+49.747089734 ,  50736223
2023-08-21 21:57:34.025170256 +0000 UTC m=+49.704068697 ,  2023-08-21 21:57:34.068322471 +0000 UTC m=+49.747220932 ,  43151964
2023-08-21 21:57:34.025111125 +0000 UTC m=+49.704009576 ,  2023-08-21 21:57:34.068321098 +0000 UTC m=+49.747219539 ,  43209753
2023-08-21 21:57:34.025211343 +0000 UTC m=+49.704109785 ,  2023-08-21 21:57:34.068336136 +0000 UTC m=+49.747234577 ,  43124492
2023-08-21 21:57:34.041638665 +0000 UTC m=+49.720537106 ,  2023-08-21 21:57:34.068343831 +0000 UTC m=+49.747242282 ,  26704815
2023-08-21 21:57:34.016969134 +0000 UTC m=+49.695867585 ,  2023-08-21 21:57:34.068180653 +0000 UTC m=+49.747079104 ,  51211449
2023-08-21 21:57:34.041652511 +0000 UTC m=+49.720550952 ,  2023-08-21 21:57:34.076768384 +0000 UTC m=+49.755666845 ,  35115512
2023-08-21 21:57:34.041676186 +0000 UTC m=+49.720574637 ,  2023-08-21 21:57:34.076804232 +0000 UTC m=+49.755702703 ,  35127765
2023-08-21 21:57:34.041645278 +0000 UTC m=+49.720543729 ,  2023-08-21 21:57:34.07677177 +0000 UTC m=+49.755670232 ,  35126372
2023-08-21 21:57:34.041703908 +0000 UTC m=+49.720602349 ,  2023-08-21 21:57:34.076805073 +0000 UTC m=+49.755703544 ,  35100895
2023-08-21 21:57:34.04180027 +0000 UTC m=+49.720698711 ,  2023-08-21 21:57:34.076843696 +0000 UTC m=+49.755742167 ,  35043346
2023-08-21 21:57:34.041954771 +0000 UTC m=+49.720853212 ,  2023-08-21 21:57:34.076831002 +0000 UTC m=+49.755729473 ,  34876141
2023-08-21 21:57:34.076330038 +0000 UTC m=+49.755228499 ,  2023-08-21 21:57:34.097887495 +0000 UTC m=+49.776785936 ,  21557057
2023-08-21 21:57:34.076279313 +0000 UTC m=+49.755177764 ,  2023-08-21 21:57:34.09788979 +0000 UTC m=+49.776788231 ,  21610116
2023-08-21 21:57:34.076342111 +0000 UTC m=+49.755240572 ,  2023-08-21 21:57:34.097910248 +0000 UTC m=+49.776808689 ,  21567967
2023-08-21 21:57:34.087165814 +0000 UTC m=+49.766064255 ,  2023-08-21 21:57:34.097910409 +0000 UTC m=+49.776808850 ,  10744525
2023-08-21 21:57:34.087259351 +0000 UTC m=+49.766157792 ,  2023-08-21 21:57:34.110976647 +0000 UTC m=+49.789875118 ,  23716975
2023-08-21 21:57:34.096783305 +0000 UTC m=+49.775681756 ,  2023-08-21 21:57:34.132388891 +0000 UTC m=+49.811287332 ,  35605445
2023-08-21 21:57:34.096841384 +0000 UTC m=+49.775739825 ,  2023-08-21 21:57:34.13253713 +0000 UTC m=+49.811435571 ,  35695325
2023-08-21 21:57:34.096787403 +0000 UTC m=+49.775685844 ,  2023-08-21 21:57:34.132393229 +0000 UTC m=+49.811291670 ,  35605706
2023-08-21 21:57:34.09675403 +0000 UTC m=+49.775652471 ,  2023-08-21 21:57:34.132395754 +0000 UTC m=+49.811294195 ,  35641383
2023-08-21 21:57:34.096851203 +0000 UTC m=+49.775749644 ,  2023-08-21 21:57:34.132604827 +0000 UTC m=+49.811503279 ,  35753514
2023-08-21 21:57:34.096873585 +0000 UTC m=+49.775772026 ,  2023-08-21 21:57:34.133040128 +0000 UTC m=+49.811938569 ,  36166472
2023-08-21 21:57:34.096794456 +0000 UTC m=+49.775692907 ,  2023-08-21 21:57:34.132562808 +0000 UTC m=+49.811461249 ,  35768242
2023-08-21 21:57:34.096909022 +0000 UTC m=+49.775807463 ,  2023-08-21 21:57:34.133073591 +0000 UTC m=+49.811972032 ,  36164428
2023-08-21 21:57:34.096953516 +0000 UTC m=+49.775851977 ,  2023-08-21 21:57:34.13313153 +0000 UTC m=+49.812029971 ,  36177944
2023-08-21 21:57:34.096980396 +0000 UTC m=+49.775878847 ,  2023-08-21 21:57:34.133156617 +0000 UTC m=+49.812055058 ,  36176071
2023-08-21 21:57:34.097010563 +0000 UTC m=+49.775909004 ,  2023-08-21 21:57:34.133182095 +0000 UTC m=+49.812080536 ,  36171482
2023-08-21 21:57:34.097096235 +0000 UTC m=+49.775994676 ,  2023-08-21 21:57:34.133203836 +0000 UTC m=+49.812102277 ,  36107270
2023-08-21 21:57:34.09751327 +0000 UTC m=+49.776411711 ,  2023-08-21 21:57:34.13324823 +0000 UTC m=+49.812146671 ,  35734599
2023-08-21 21:57:34.096919251 +0000 UTC m=+49.775817702 ,  2023-08-21 21:57:34.133101724 +0000 UTC m=+49.812000165 ,  36182252
2023-08-21 21:57:34.096941824 +0000 UTC m=+49.775840265 ,  2023-08-21 21:57:34.133104178 +0000 UTC m=+49.812002619 ,  36162114
2023-08-21 21:57:34.096857785 +0000 UTC m=+49.775756236 ,  2023-08-21 21:57:34.132602152 +0000 UTC m=+49.811500593 ,  35744017
2023-08-21 21:57:34.096952263 +0000 UTC m=+49.775850714 ,  2023-08-21 21:57:34.133130398 +0000 UTC m=+49.812028839 ,  36178065
2023-08-21 21:57:34.096902089 +0000 UTC m=+49.775800530 ,  2023-08-21 21:57:34.133050227 +0000 UTC m=+49.811948668 ,  36148088
2023-08-21 21:57:34.096966099 +0000 UTC m=+49.775864550 ,  2023-08-21 21:57:34.133155675 +0000 UTC m=+49.812054126 ,  36189516
2023-08-21 21:57:34.096707382 +0000 UTC m=+49.775605823 ,  2023-08-21 21:57:34.13242596 +0000 UTC m=+49.811324412 ,  35718228
2023-08-21 21:57:34.097001075 +0000 UTC m=+49.775899526 ,  2023-08-21 21:57:34.133180973 +0000 UTC m=+49.812079424 ,  36179738
2023-08-21 21:57:34.096890727 +0000 UTC m=+49.775789168 ,  2023-08-21 21:57:34.133055597 +0000 UTC m=+49.811954048 ,  36164760
2023-08-21 21:57:34.097100633 +0000 UTC m=+49.775999084 ,  2023-08-21 21:57:34.133207643 +0000 UTC m=+49.812106084 ,  36106950
2023-08-21 21:57:34.096910404 +0000 UTC m=+49.775808855 ,  2023-08-21 21:57:34.133076426 +0000 UTC m=+49.811974867 ,  36165852
2023-08-21 21:57:34.097340705 +0000 UTC m=+49.776239146 ,  2023-08-21 21:57:34.133225978 +0000 UTC m=+49.812124429 ,  35884932
2023-08-21 21:57:34.097132473 +0000 UTC m=+49.776030924 ,  2023-08-21 21:57:34.133224004 +0000 UTC m=+49.812122445 ,  36091431
2023-08-21 21:57:34.096866993 +0000 UTC m=+49.775765434 ,  2023-08-21 21:57:34.133007095 +0000 UTC m=+49.811905536 ,  36139712
2023-08-21 21:57:34.097416728 +0000 UTC m=+49.776315169 ,  2023-08-21 21:57:34.133257046 +0000 UTC m=+49.812155487 ,  35840018
2023-08-21 21:57:34.105625565 +0000 UTC m=+49.784524006 ,  2023-08-21 21:57:34.133272666 +0000 UTC m=+49.812171107 ,  27646991
2023-08-21 21:57:34.09753455 +0000 UTC m=+49.776433001 ,  2023-08-21 21:57:34.133275992 +0000 UTC m=+49.812174453 ,  35741372
2023-08-21 21:57:34.105669397 +0000 UTC m=+49.784567838 ,  2023-08-21 21:57:34.149582996 +0000 UTC m=+49.828481437 ,  43913129
2023-08-21 21:57:34.105727056 +0000 UTC m=+49.784625507 ,  2023-08-21 21:57:34.149613203 +0000 UTC m=+49.828511644 ,  43885606
2023-08-21 21:57:34.10569187 +0000 UTC m=+49.784590321 ,  2023-08-21 21:57:34.149614416 +0000 UTC m=+49.828512867 ,  43922215
2023-08-21 21:57:34.105779355 +0000 UTC m=+49.784677796 ,  2023-08-21 21:57:34.149624905 +0000 UTC m=+49.828523346 ,  43845500
2023-08-21 21:57:34.105659058 +0000 UTC m=+49.784557499 ,  2023-08-21 21:57:34.149588086 +0000 UTC m=+49.828486527 ,  43928928
2023-08-21 21:57:34.126768401 +0000 UTC m=+49.805666852 ,  2023-08-21 21:57:34.160478966 +0000 UTC m=+49.839377417 ,  33710495
2023-08-21 21:57:34.126791354 +0000 UTC m=+49.805689805 ,  2023-08-21 21:57:34.160533679 +0000 UTC m=+49.839432140 ,  33742255
2023-08-21 21:57:34.139928556 +0000 UTC m=+49.818827007 ,  2023-08-21 21:57:34.160559948 +0000 UTC m=+49.839458400 ,  20631322
2023-08-21 21:57:34.126824607 +0000 UTC m=+49.805723058 ,  2023-08-21 21:57:34.160527107 +0000 UTC m=+49.839425568 ,  33702389
2023-08-21 21:57:34.126702086 +0000 UTC m=+49.805600527 ,  2023-08-21 21:57:34.160489406 +0000 UTC m=+49.839387857 ,  33787239
2023-08-21 21:57:34.161422003 +0000 UTC m=+49.840320444 ,  2023-08-21 21:57:34.201529621 +0000 UTC m=+49.880428072 ,  40107337
2023-08-21 21:57:34.161630506 +0000 UTC m=+49.840528947 ,  2023-08-21 21:57:34.201583242 +0000 UTC m=+49.880481683 ,  39952425
2023-08-21 21:57:34.161894403 +0000 UTC m=+49.840792844 ,  2023-08-21 21:57:34.201613279 +0000 UTC m=+49.880511730 ,  39718515
2023-08-21 21:57:34.161946711 +0000 UTC m=+49.840845162 ,  2023-08-21 21:57:34.201650098 +0000 UTC m=+49.880548539 ,  39703096
2023-08-21 21:57:34.161856351 +0000 UTC m=+49.840754792 ,  2023-08-21 21:57:34.201578403 +0000 UTC m=+49.880476854 ,  39721661
2023-08-21 21:57:34.161969564 +0000 UTC m=+49.840868016 ,  2023-08-21 21:57:34.201707977 +0000 UTC m=+49.880606418 ,  39738352
2023-08-21 21:57:34.161920452 +0000 UTC m=+49.840818893 ,  2023-08-21 21:57:34.201617016 +0000 UTC m=+49.880515467 ,  39696173
2023-08-21 21:57:34.162101553 +0000 UTC m=+49.840999994 ,  2023-08-21 21:57:34.201781676 +0000 UTC m=+49.880680127 ,  39679762
2023-08-21 21:57:34.161963723 +0000 UTC m=+49.840862175 ,  2023-08-21 21:57:34.20171471 +0000 UTC m=+49.880613161 ,  39750906
2023-08-21 21:57:34.161954727 +0000 UTC m=+49.840853168 ,  2023-08-21 21:57:34.201643325 +0000 UTC m=+49.880541766 ,  39688538
2023-08-21 21:57:34.162233632 +0000 UTC m=+49.841132083 ,  2023-08-21 21:57:34.201839284 +0000 UTC m=+49.880737735 ,  39605592
2023-08-21 21:57:34.162542795 +0000 UTC m=+49.841441236 ,  2023-08-21 21:57:34.201861837 +0000 UTC m=+49.880760288 ,  39318631
2023-08-21 21:57:34.161947583 +0000 UTC m=+49.840846024 ,  2023-08-21 21:57:34.201742061 +0000 UTC m=+49.880640512 ,  39794088
2023-08-21 21:57:34.162661448 +0000 UTC m=+49.841559899 ,  2023-08-21 21:57:34.201892605 +0000 UTC m=+49.880791046 ,  39230786
2023-08-21 21:57:34.162766306 +0000 UTC m=+49.841664747 ,  2023-08-21 21:57:34.201949983 +0000 UTC m=+49.880848424 ,  39183617
2023-08-21 21:57:34.162140086 +0000 UTC m=+49.841038537 ,  2023-08-21 21:57:34.201814528 +0000 UTC m=+49.880712979 ,  39674131
2023-08-21 21:57:34.162422588 +0000 UTC m=+49.841321039 ,  2023-08-21 21:57:34.201828855 +0000 UTC m=+49.880727306 ,  39405936
2023-08-21 21:57:34.162000813 +0000 UTC m=+49.840899264 ,  2023-08-21 21:57:34.201743384 +0000 UTC m=+49.880641825 ,  39742240
2023-08-21 21:57:34.16250836 +0000 UTC m=+49.841406801 ,  2023-08-21 21:57:34.201842951 +0000 UTC m=+49.880741392 ,  39334461
2023-08-21 21:57:34.162535791 +0000 UTC m=+49.841434232 ,  2023-08-21 21:57:34.201845556 +0000 UTC m=+49.880744007 ,  39309535
2023-08-21 21:57:34.162018807 +0000 UTC m=+49.840917248 ,  2023-08-21 21:57:34.201759163 +0000 UTC m=+49.880657615 ,  39740086
2023-08-21 21:57:34.16261974 +0000 UTC m=+49.841518181 ,  2023-08-21 21:57:34.201866616 +0000 UTC m=+49.880765057 ,  39246746
2023-08-21 21:57:34.162011113 +0000 UTC m=+49.840909554 ,  2023-08-21 21:57:34.201763241 +0000 UTC m=+49.880661682 ,  39751747
2023-08-21 21:57:34.162643244 +0000 UTC m=+49.841541695 ,  2023-08-21 21:57:34.201897204 +0000 UTC m=+49.880795655 ,  39253899
2023-08-21 21:57:34.162690964 +0000 UTC m=+49.841589405 ,  2023-08-21 21:57:34.201919736 +0000 UTC m=+49.880818187 ,  39228722
2023-08-21 21:57:34.162686075 +0000 UTC m=+49.841584516 ,  2023-08-21 21:57:34.201923283 +0000 UTC m=+49.880821734 ,  39237148
2023-08-21 21:57:34.162037182 +0000 UTC m=+49.840935633 ,  2023-08-21 21:57:34.201777438 +0000 UTC m=+49.880675889 ,  39740096
2023-08-21 21:57:34.162721261 +0000 UTC m=+49.841619702 ,  2023-08-21 21:57:34.201935375 +0000 UTC m=+49.880833816 ,  39213974
2023-08-21 21:57:34.162763611 +0000 UTC m=+49.841662052 ,  2023-08-21 21:57:34.201939794 +0000 UTC m=+49.880838235 ,  39175842
2023-08-21 21:57:34.178439346 +0000 UTC m=+49.857337787 ,  2023-08-21 21:57:34.201953019 +0000 UTC m=+49.880851460 ,  23513583
2023-08-21 21:57:34.178493738 +0000 UTC m=+49.857392189 ,  2023-08-21 21:57:34.20196961 +0000 UTC m=+49.880868051 ,  23475812
2023-08-21 21:57:34.16222706 +0000 UTC m=+49.841125511 ,  2023-08-21 21:57:34.20180487 +0000 UTC m=+49.880703321 ,  39577459
2023-08-21 21:57:34.178483399 +0000 UTC m=+49.857381850 ,  2023-08-21 21:57:34.201975711 +0000 UTC m=+49.880874152 ,  23492262
2023-08-21 21:57:34.178510209 +0000 UTC m=+49.857408670 ,  2023-08-21 21:57:34.201993886 +0000 UTC m=+49.880892327 ,  23483296
2023-08-21 21:57:34.178548942 +0000 UTC m=+49.857447393 ,  2023-08-21 21:57:34.211932862 +0000 UTC m=+49.890831313 ,  33383620
2023-08-21 21:57:34.189752591 +0000 UTC m=+49.868651042 ,  2023-08-21 21:57:34.211960615 +0000 UTC m=+49.890859096 ,  22207553
2023-08-21 21:57:34.189817864 +0000 UTC m=+49.868716315 ,  2023-08-21 21:57:34.211992394 +0000 UTC m=+49.890890846 ,  22174360
2023-08-21 21:57:34.18970418 +0000 UTC m=+49.868602641 ,  2023-08-21 21:57:34.211935237 +0000 UTC m=+49.890833678 ,  22230987
2023-08-21 21:57:34.18983691 +0000 UTC m=+49.868735371 ,  2023-08-21 21:57:34.211991833 +0000 UTC m=+49.890890294 ,  22154603
2023-08-21 21:57:34.18981045 +0000 UTC m=+49.868708922 ,  2023-08-21 21:57:34.211959302 +0000 UTC m=+49.890857763 ,  22148531
2023-08-21 21:57:34.230581358 +0000 UTC m=+49.909479819 ,  2023-08-21 21:57:34.253573899 +0000 UTC m=+49.932472341 ,  22992461
2023-08-21 21:57:34.230610223 +0000 UTC m=+49.909508684 ,  2023-08-21 21:57:34.253627671 +0000 UTC m=+49.932526132 ,  23017368
2023-08-21 21:57:34.230618188 +0000 UTC m=+49.909516649 ,  2023-08-21 21:57:34.25366451 +0000 UTC m=+49.932562951 ,  23046192
2023-08-21 21:57:34.230635891 +0000 UTC m=+49.909534362 ,  2023-08-21 21:57:34.253704866 +0000 UTC m=+49.932603317 ,  23068845
2023-08-21 21:57:34.230703979 +0000 UTC m=+49.909602441 ,  2023-08-21 21:57:34.253743168 +0000 UTC m=+49.932641609 ,  23039108
2023-08-21 21:57:34.230917191 +0000 UTC m=+49.909815662 ,  2023-08-21 21:57:34.253762515 +0000 UTC m=+49.932661016 ,  22844873
2023-08-21 21:57:34.230979008 +0000 UTC m=+49.909877479 ,  2023-08-21 21:57:34.253807159 +0000 UTC m=+49.932705640 ,  22827921
2023-08-21 21:57:34.23099082 +0000 UTC m=+49.909889281 ,  2023-08-21 21:57:34.253855139 +0000 UTC m=+49.932753580 ,  22864239
2023-08-21 21:57:34.231021498 +0000 UTC m=+49.909919959 ,  2023-08-21 21:57:34.253874506 +0000 UTC m=+49.932772957 ,  22852667
2023-08-21 21:57:34.23062977 +0000 UTC m=+49.909528231 ,  2023-08-21 21:57:34.253684628 +0000 UTC m=+49.932583079 ,  23054778
2023-08-21 21:57:34.230586468 +0000 UTC m=+49.909484939 ,  2023-08-21 21:57:34.253598887 +0000 UTC m=+49.932497338 ,  23012228
2023-08-21 21:57:34.231136424 +0000 UTC m=+49.910034895 ,  2023-08-21 21:57:34.253941021 +0000 UTC m=+49.932839492 ,  22804477
2023-08-21 21:57:34.230595625 +0000 UTC m=+49.909494096 ,  2023-08-21 21:57:34.253597354 +0000 UTC m=+49.932495795 ,  23001418
2023-08-21 21:57:34.230673492 +0000 UTC m=+49.909571953 ,  2023-08-21 21:57:34.253726537 +0000 UTC m=+49.932624988 ,  23052965
2023-08-21 21:57:34.231280906 +0000 UTC m=+49.910179378 ,  2023-08-21 21:57:34.253996826 +0000 UTC m=+49.932895297 ,  22715539
2023-08-21 21:57:34.230575237 +0000 UTC m=+49.909473688 ,  2023-08-21 21:57:34.253574741 +0000 UTC m=+49.932473192 ,  22999103
2023-08-21 21:57:34.230673302 +0000 UTC m=+49.909571763 ,  2023-08-21 21:57:34.253759359 +0000 UTC m=+49.932657830 ,  23085957
2023-08-21 21:57:34.230972495 +0000 UTC m=+49.909870956 ,  2023-08-21 21:57:34.253780389 +0000 UTC m=+49.932678850 ,  22807813
2023-08-21 21:57:34.230961735 +0000 UTC m=+49.909860196 ,  2023-08-21 21:57:34.253782352 +0000 UTC m=+49.932680803 ,  22820347
2023-08-21 21:57:34.230601807 +0000 UTC m=+49.909500278 ,  2023-08-21 21:57:34.253639012 +0000 UTC m=+49.932537463 ,  23036774
2023-08-21 21:57:34.230972606 +0000 UTC m=+49.909871077 ,  2023-08-21 21:57:34.253806488 +0000 UTC m=+49.932704939 ,  22833711
2023-08-21 21:57:34.230596677 +0000 UTC m=+49.909495128 ,  2023-08-21 21:57:34.253660933 +0000 UTC m=+49.932559385 ,  23064056
2023-08-21 21:57:34.231019394 +0000 UTC m=+49.909917855 ,  2023-08-21 21:57:34.253858886 +0000 UTC m=+49.932757337 ,  22839412
2023-08-21 21:57:34.23102253 +0000 UTC m=+49.909921001 ,  2023-08-21 21:57:34.253878343 +0000 UTC m=+49.932776814 ,  22855693
