3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  2
3  sending request vote to the follower  1
3  sending request vote to the follower  0
Commit quorum changed successfully!, time:  1692685233004210587  commit quorum:  [4]
2023-08-22 06:21:14.549289309 +0000 UTC m=+56.727694202 ,  2023-08-22 06:21:14.634063451 +0000 UTC m=+56.812468354 ,  84773831
2023-08-22 06:21:14.549322671 +0000 UTC m=+56.727727595 ,  2023-08-22 06:21:14.634118354 +0000 UTC m=+56.812523277 ,  84795502
2023-08-22 06:21:14.549319646 +0000 UTC m=+56.727724539 ,  2023-08-22 06:21:14.634099278 +0000 UTC m=+56.812504171 ,  84779312
2023-08-22 06:21:14.54935885 +0000 UTC m=+56.727763763 ,  2023-08-22 06:21:14.634147449 +0000 UTC m=+56.812552362 ,  84788229
2023-08-22 06:21:14.549418141 +0000 UTC m=+56.727823064 ,  2023-08-22 06:21:14.634180792 +0000 UTC m=+56.812585715 ,  84762491
2023-08-22 06:21:14.549410056 +0000 UTC m=+56.727814979 ,  2023-08-22 06:21:14.634136689 +0000 UTC m=+56.812541602 ,  84726483
2023-08-22 06:21:14.549494285 +0000 UTC m=+56.727899198 ,  2023-08-22 06:21:14.634205889 +0000 UTC m=+56.812610782 ,  84711534
2023-08-22 06:21:14.54942288 +0000 UTC m=+56.727827783 ,  2023-08-22 06:21:14.634217561 +0000 UTC m=+56.812622464 ,  84794621
2023-08-22 06:21:14.549642124 +0000 UTC m=+56.728047017 ,  2023-08-22 06:21:14.634238391 +0000 UTC m=+56.812643284 ,  84596156
2023-08-22 06:21:14.54930579 +0000 UTC m=+56.727710703 ,  2023-08-22 06:21:14.634099118 +0000 UTC m=+56.812504031 ,  84793138
2023-08-22 06:21:14.549696476 +0000 UTC m=+56.728101369 ,  2023-08-22 06:21:14.634259561 +0000 UTC m=+56.812664464 ,  84563045
2023-08-22 06:21:14.549345294 +0000 UTC m=+56.727750207 ,  2023-08-22 06:21:14.63411601 +0000 UTC m=+56.812520903 ,  84770566
2023-08-22 06:21:14.549680055 +0000 UTC m=+56.728084968 ,  2023-08-22 06:21:14.634272816 +0000 UTC m=+56.812677709 ,  84592460
2023-08-22 06:21:14.549411238 +0000 UTC m=+56.727816171 ,  2023-08-22 06:21:14.634186633 +0000 UTC m=+56.812591526 ,  84775305
2023-08-22 06:21:14.549712456 +0000 UTC m=+56.728117359 ,  2023-08-22 06:21:14.63430172 +0000 UTC m=+56.812706613 ,  84588913
2023-08-22 06:21:14.549675867 +0000 UTC m=+56.728080770 ,  2023-08-22 06:21:14.634241607 +0000 UTC m=+56.812646540 ,  84565409
2023-08-22 06:21:14.549697257 +0000 UTC m=+56.728102171 ,  2023-08-22 06:21:14.634324222 +0000 UTC m=+56.812729146 ,  84626444
2023-08-22 06:21:14.549753203 +0000 UTC m=+56.728158136 ,  2023-08-22 06:21:14.634358667 +0000 UTC m=+56.812763560 ,  84605364
2023-08-22 06:21:14.549755247 +0000 UTC m=+56.728160170 ,  2023-08-22 06:21:14.634361743 +0000 UTC m=+56.812766676 ,  84606136
2023-08-22 06:21:14.549771978 +0000 UTC m=+56.728176891 ,  2023-08-22 06:21:14.634412188 +0000 UTC m=+56.812817111 ,  84640120
2023-08-22 06:21:14.549805932 +0000 UTC m=+56.728210835 ,  2023-08-22 06:21:14.634425644 +0000 UTC m=+56.812830537 ,  84619652
2023-08-22 06:21:14.549769333 +0000 UTC m=+56.728174226 ,  2023-08-22 06:21:14.634389315 +0000 UTC m=+56.812794208 ,  84619642
2023-08-22 06:21:14.549764454 +0000 UTC m=+56.728169377 ,  2023-08-22 06:21:14.634401999 +0000 UTC m=+56.812806892 ,  84637465
2023-08-22 06:21:14.549811302 +0000 UTC m=+56.728216205 ,  2023-08-22 06:21:14.634417919 +0000 UTC m=+56.812822812 ,  84606276
2023-08-22 06:21:14.549822584 +0000 UTC m=+56.728227507 ,  2023-08-22 06:21:14.634431505 +0000 UTC m=+56.812836398 ,  84608851
2023-08-22 06:21:14.549810421 +0000 UTC m=+56.728215324 ,  2023-08-22 06:21:14.634432106 +0000 UTC m=+56.812836999 ,  84621625
2023-08-22 06:21:14.549759715 +0000 UTC m=+56.728164618 ,  2023-08-22 06:21:14.634388343 +0000 UTC m=+56.812793246 ,  84628578
2023-08-22 06:21:14.549856758 +0000 UTC m=+56.728261651 ,  2023-08-22 06:21:14.634495014 +0000 UTC m=+56.812899927 ,  84638176
2023-08-22 06:21:14.549832943 +0000 UTC m=+56.728237846 ,  2023-08-22 06:21:14.634459598 +0000 UTC m=+56.812864501 ,  84626344
2023-08-22 06:21:14.549821341 +0000 UTC m=+56.728226244 ,  2023-08-22 06:21:14.634458946 +0000 UTC m=+56.812863869 ,  84637505
2023-08-22 06:21:14.549811763 +0000 UTC m=+56.728216666 ,  2023-08-22 06:21:14.6344716 +0000 UTC m=+56.812876493 ,  84659777
2023-08-22 06:21:14.549846839 +0000 UTC m=+56.728251763 ,  2023-08-22 06:21:14.634491257 +0000 UTC m=+56.812896150 ,  84644217
2023-08-22 06:21:14.549816933 +0000 UTC m=+56.728221846 ,  2023-08-22 06:21:14.634549838 +0000 UTC m=+56.812954731 ,  84732494
2023-08-22 06:21:14.549866466 +0000 UTC m=+56.728271369 ,  2023-08-22 06:21:14.634536432 +0000 UTC m=+56.812941356 ,  84669385
2023-08-22 06:21:14.549925257 +0000 UTC m=+56.728330180 ,  2023-08-22 06:21:14.634606284 +0000 UTC m=+56.813011187 ,  84680626
2023-08-22 06:21:14.549809729 +0000 UTC m=+56.728214653 ,  2023-08-22 06:21:14.634474636 +0000 UTC m=+56.812879539 ,  84664826
2023-08-22 06:21:14.549834506 +0000 UTC m=+56.728239419 ,  2023-08-22 06:21:14.63466239 +0000 UTC m=+56.813067283 ,  84827523
2023-08-22 06:21:14.549914727 +0000 UTC m=+56.728319650 ,  2023-08-22 06:21:14.634587429 +0000 UTC m=+56.812992322 ,  84672331
2023-08-22 06:21:14.549909918 +0000 UTC m=+56.728314841 ,  2023-08-22 06:21:14.63458832 +0000 UTC m=+56.812993243 ,  84678292
2023-08-22 06:21:14.549945606 +0000 UTC m=+56.728350519 ,  2023-08-22 06:21:14.634716432 +0000 UTC m=+56.813121325 ,  84770726
2023-08-22 06:21:14.549867428 +0000 UTC m=+56.728272331 ,  2023-08-22 06:21:14.63464137 +0000 UTC m=+56.813046273 ,  84773892
2023-08-22 06:21:14.549818546 +0000 UTC m=+56.728223449 ,  2023-08-22 06:21:14.634566078 +0000 UTC m=+56.812970971 ,  84747472
2023-08-22 06:21:14.549877988 +0000 UTC m=+56.728282901 ,  2023-08-22 06:21:14.634564876 +0000 UTC m=+56.812969789 ,  84686628
2023-08-22 06:21:14.549925307 +0000 UTC m=+56.728330240 ,  2023-08-22 06:21:14.634740227 +0000 UTC m=+56.813145140 ,  84814579
2023-08-22 06:21:14.549922292 +0000 UTC m=+56.728327205 ,  2023-08-22 06:21:14.634755135 +0000 UTC m=+56.813160048 ,  84832743
2023-08-22 06:21:14.549931719 +0000 UTC m=+56.728336622 ,  2023-08-22 06:21:14.634787406 +0000 UTC m=+56.813192319 ,  84855296
2023-08-22 06:21:14.549957688 +0000 UTC m=+56.728362611 ,  2023-08-22 06:21:14.634778148 +0000 UTC m=+56.813183071 ,  84820270
2023-08-22 06:21:14.662967963 +0000 UTC m=+56.841372866 ,  2023-08-22 06:21:14.77751763 +0000 UTC m=+56.955922523 ,  114549597
2023-08-22 06:21:14.662927798 +0000 UTC m=+56.841332711 ,  2023-08-22 06:21:14.777547045 +0000 UTC m=+56.955951959 ,  114618957
2023-08-22 06:21:14.663036493 +0000 UTC m=+56.841441436 ,  2023-08-22 06:21:14.777593092 +0000 UTC m=+56.955997985 ,  114556419
2023-08-22 06:21:14.662986408 +0000 UTC m=+56.841391321 ,  2023-08-22 06:21:14.77756549 +0000 UTC m=+56.955970383 ,  114579012
2023-08-22 06:21:14.663081758 +0000 UTC m=+56.841486671 ,  2023-08-22 06:21:14.777621315 +0000 UTC m=+56.956026208 ,  114539447
2023-08-22 06:21:14.663018278 +0000 UTC m=+56.841423171 ,  2023-08-22 06:21:14.77760252 +0000 UTC m=+56.956007423 ,  114584172
2023-08-22 06:21:14.663291413 +0000 UTC m=+56.841696336 ,  2023-08-22 06:21:14.777655119 +0000 UTC m=+56.956060022 ,  114363626
2023-08-22 06:21:14.663218255 +0000 UTC m=+56.841623158 ,  2023-08-22 06:21:14.777654538 +0000 UTC m=+56.956059471 ,  114435822
2023-08-22 06:21:14.663684223 +0000 UTC m=+56.842089137 ,  2023-08-22 06:21:14.77772456 +0000 UTC m=+56.956129453 ,  114040266
2023-08-22 06:21:14.663599534 +0000 UTC m=+56.842004447 ,  2023-08-22 06:21:14.777679896 +0000 UTC m=+56.956084789 ,  114080272
2023-08-22 06:21:14.663502992 +0000 UTC m=+56.841907905 ,  2023-08-22 06:21:14.777689033 +0000 UTC m=+56.956093936 ,  114185971
2023-08-22 06:21:14.663664867 +0000 UTC m=+56.842069790 ,  2023-08-22 06:21:14.777782088 +0000 UTC m=+56.956186992 ,  114117081
2023-08-22 06:21:14.663715883 +0000 UTC m=+56.842120806 ,  2023-08-22 06:21:14.777790134 +0000 UTC m=+56.956195027 ,  114074181
2023-08-22 06:21:14.662977151 +0000 UTC m=+56.841382054 ,  2023-08-22 06:21:14.777571401 +0000 UTC m=+56.955976294 ,  114594190
2023-08-22 06:21:14.663658184 +0000 UTC m=+56.842063107 ,  2023-08-22 06:21:14.777701927 +0000 UTC m=+56.956106820 ,  114043663
2023-08-22 06:21:14.663724199 +0000 UTC m=+56.842129112 ,  2023-08-22 06:21:14.777811995 +0000 UTC m=+56.956216898 ,  114087736
2023-08-22 06:21:14.663062011 +0000 UTC m=+56.841466934 ,  2023-08-22 06:21:14.777627978 +0000 UTC m=+56.956032871 ,  114565877
2023-08-22 06:21:14.663653015 +0000 UTC m=+56.842057928 ,  2023-08-22 06:21:14.777701687 +0000 UTC m=+56.956106580 ,  114048602
2023-08-22 06:21:14.663722856 +0000 UTC m=+56.842127769 ,  2023-08-22 06:21:14.77781985 +0000 UTC m=+56.956224743 ,  114096924
2023-08-22 06:21:14.665526296 +0000 UTC m=+56.843931189 ,  2023-08-22 06:21:14.777864484 +0000 UTC m=+56.956269377 ,  112338138
2023-08-22 06:21:14.663749977 +0000 UTC m=+56.842154870 ,  2023-08-22 06:21:14.777847612 +0000 UTC m=+56.956252505 ,  114097585
2023-08-22 06:21:14.66377252 +0000 UTC m=+56.842177433 ,  2023-08-22 06:21:14.777926731 +0000 UTC m=+56.956331624 ,  114154141
2023-08-22 06:21:14.663750148 +0000 UTC m=+56.842155051 ,  2023-08-22 06:21:14.777841611 +0000 UTC m=+56.956246504 ,  114091403
2023-08-22 06:21:14.663779744 +0000 UTC m=+56.842184677 ,  2023-08-22 06:21:14.777953331 +0000 UTC m=+56.956358234 ,  114173217
2023-08-22 06:21:14.663760447 +0000 UTC m=+56.842165350 ,  2023-08-22 06:21:14.777904048 +0000 UTC m=+56.956308941 ,  114143531
2023-08-22 06:21:14.663784242 +0000 UTC m=+56.842189165 ,  2023-08-22 06:21:14.777976946 +0000 UTC m=+56.956381839 ,  114192624
2023-08-22 06:21:14.663705333 +0000 UTC m=+56.842110236 ,  2023-08-22 06:21:14.777790334 +0000 UTC m=+56.956195227 ,  114084941
2023-08-22 06:21:14.663765807 +0000 UTC m=+56.842170700 ,  2023-08-22 06:21:14.77792615 +0000 UTC m=+56.956331043 ,  114160283
2023-08-22 06:21:14.663785885 +0000 UTC m=+56.842190788 ,  2023-08-22 06:21:14.777954002 +0000 UTC m=+56.956358896 ,  114168057
2023-08-22 06:21:14.66379367 +0000 UTC m=+56.842198573 ,  2023-08-22 06:21:14.777971065 +0000 UTC m=+56.956375968 ,  114177345
2023-08-22 06:21:14.663797397 +0000 UTC m=+56.842202310 ,  2023-08-22 06:21:14.778020217 +0000 UTC m=+56.956425120 ,  114222560
2023-08-22 06:21:14.665731533 +0000 UTC m=+56.844136426 ,  2023-08-22 06:21:14.778029405 +0000 UTC m=+56.956434298 ,  112297822
2023-08-22 06:21:14.663790424 +0000 UTC m=+56.842195317 ,  2023-08-22 06:21:14.778028333 +0000 UTC m=+56.956433226 ,  114237869
2023-08-22 06:21:14.66379384 +0000 UTC m=+56.842198763 ,  2023-08-22 06:21:14.778020508 +0000 UTC m=+56.956425401 ,  114226588
2023-08-22 06:21:14.665119409 +0000 UTC m=+56.843524302 ,  2023-08-22 06:21:14.778047819 +0000 UTC m=+56.956452712 ,  112928360
2023-08-22 06:21:14.665187377 +0000 UTC m=+56.843592270 ,  2023-08-22 06:21:14.778042509 +0000 UTC m=+56.956447402 ,  112855082
2023-08-22 06:21:14.665213636 +0000 UTC m=+56.843618529 ,  2023-08-22 06:21:14.778081513 +0000 UTC m=+56.956486436 ,  112867797
2023-08-22 06:21:14.665265244 +0000 UTC m=+56.843670137 ,  2023-08-22 06:21:14.778107802 +0000 UTC m=+56.956512695 ,  112842508
2023-08-22 06:21:14.665249514 +0000 UTC m=+56.843654407 ,  2023-08-22 06:21:14.778115537 +0000 UTC m=+56.956520430 ,  112865963
2023-08-22 06:21:14.665808428 +0000 UTC m=+56.844213331 ,  2023-08-22 06:21:14.77809038 +0000 UTC m=+56.956495273 ,  112281891
2023-08-22 06:21:14.665330968 +0000 UTC m=+56.843735861 ,  2023-08-22 06:21:14.778138961 +0000 UTC m=+56.956543864 ,  112807953
2023-08-22 06:21:14.665412672 +0000 UTC m=+56.843817565 ,  2023-08-22 06:21:14.778147808 +0000 UTC m=+56.956552701 ,  112735086
2023-08-22 06:21:14.665430485 +0000 UTC m=+56.843835388 ,  2023-08-22 06:21:14.778149571 +0000 UTC m=+56.956554474 ,  112719036
2023-08-22 06:21:14.665287406 +0000 UTC m=+56.843692299 ,  2023-08-22 06:21:14.778135224 +0000 UTC m=+56.956540117 ,  112847648
2023-08-22 06:21:14.665329084 +0000 UTC m=+56.843733987 ,  2023-08-22 06:21:14.778132098 +0000 UTC m=+56.956537001 ,  112802964
2023-08-22 06:21:14.665395369 +0000 UTC m=+56.843800272 ,  2023-08-22 06:21:14.778140514 +0000 UTC m=+56.956545417 ,  112745095
2023-08-22 06:21:14.66550717 +0000 UTC m=+56.843912063 ,  2023-08-22 06:21:14.778178145 +0000 UTC m=+56.956583038 ,  112670845
2023-08-22 06:21:14.66569841 +0000 UTC m=+56.844103303 ,  2023-08-22 06:21:14.778194506 +0000 UTC m=+56.956599399 ,  112496046
2023-08-22 06:21:14.665452146 +0000 UTC m=+56.843857039 ,  2023-08-22 06:21:14.778178245 +0000 UTC m=+56.956583138 ,  112726049
2023-08-22 06:21:14.665633798 +0000 UTC m=+56.844038691 ,  2023-08-22 06:21:14.778199896 +0000 UTC m=+56.956604789 ,  112566048
2023-08-22 06:21:14.806409319 +0000 UTC m=+56.984814232 ,  2023-08-22 06:21:14.889316402 +0000 UTC m=+57.067721295 ,  82906892
2023-08-22 06:21:14.806336581 +0000 UTC m=+56.984741494 ,  2023-08-22 06:21:14.88933706 +0000 UTC m=+57.067741964 ,  83000389
2023-08-22 06:21:14.806457339 +0000 UTC m=+56.984862262 ,  2023-08-22 06:21:14.889364111 +0000 UTC m=+57.067769015 ,  82906442
2023-08-22 06:21:14.806483037 +0000 UTC m=+56.984887951 ,  2023-08-22 06:21:14.889394549 +0000 UTC m=+57.067799442 ,  82911431
2023-08-22 06:21:14.806541448 +0000 UTC m=+56.984946371 ,  2023-08-22 06:21:14.88941131 +0000 UTC m=+57.067816203 ,  82869702
2023-08-22 06:21:14.806580381 +0000 UTC m=+56.984985314 ,  2023-08-22 06:21:14.889433663 +0000 UTC m=+57.067838556 ,  82853181
2023-08-22 06:21:14.806545375 +0000 UTC m=+56.984950288 ,  2023-08-22 06:21:14.889447849 +0000 UTC m=+57.067852752 ,  82902414
2023-08-22 06:21:14.806605268 +0000 UTC m=+56.985010181 ,  2023-08-22 06:21:14.889461806 +0000 UTC m=+57.067866699 ,  82856458
2023-08-22 06:21:14.806519286 +0000 UTC m=+56.984924199 ,  2023-08-22 06:21:14.889419305 +0000 UTC m=+57.067824209 ,  82899919
2023-08-22 06:21:14.806597634 +0000 UTC m=+56.985002547 ,  2023-08-22 06:21:14.889460964 +0000 UTC m=+57.067865857 ,  82862899
2023-08-22 06:21:14.806694486 +0000 UTC m=+56.985099399 ,  2023-08-22 06:21:14.88949614 +0000 UTC m=+57.067901033 ,  82801294
2023-08-22 06:21:14.806769507 +0000 UTC m=+56.985174421 ,  2023-08-22 06:21:14.889510988 +0000 UTC m=+57.067915891 ,  82741140
2023-08-22 06:21:14.806695688 +0000 UTC m=+56.985100621 ,  2023-08-22 06:21:14.889511579 +0000 UTC m=+57.067916482 ,  82815791
2023-08-22 06:21:14.80732803 +0000 UTC m=+56.985732933 ,  2023-08-22 06:21:14.889531577 +0000 UTC m=+57.067936480 ,  82203447
2023-08-22 06:21:14.806506592 +0000 UTC m=+56.984911515 ,  2023-08-22 06:21:14.889398296 +0000 UTC m=+57.067803189 ,  82891363
2023-08-22 06:21:14.807417619 +0000 UTC m=+56.985822532 ,  2023-08-22 06:21:14.889568196 +0000 UTC m=+57.067973089 ,  82150367
2023-08-22 06:21:14.807431325 +0000 UTC m=+56.985836248 ,  2023-08-22 06:21:14.889580229 +0000 UTC m=+57.067985122 ,  82148824
2023-08-22 06:21:14.80645235 +0000 UTC m=+56.984857263 ,  2023-08-22 06:21:14.889369912 +0000 UTC m=+57.067774815 ,  82917292
2023-08-22 06:21:14.807440282 +0000 UTC m=+56.985845195 ,  2023-08-22 06:21:14.889603933 +0000 UTC m=+57.068008837 ,  82163561
2023-08-22 06:21:14.807360782 +0000 UTC m=+56.985765685 ,  2023-08-22 06:21:14.889525195 +0000 UTC m=+57.067930088 ,  82164343
2023-08-22 06:21:14.807378015 +0000 UTC m=+56.985782938 ,  2023-08-22 06:21:14.889545253 +0000 UTC m=+57.067950146 ,  82167078
2023-08-22 06:21:14.807463947 +0000 UTC m=+56.985868870 ,  2023-08-22 06:21:14.889641374 +0000 UTC m=+57.068046267 ,  82177076
2023-08-22 06:21:14.807411558 +0000 UTC m=+56.985816451 ,  2023-08-22 06:21:14.889566753 +0000 UTC m=+57.067971646 ,  82155145
2023-08-22 06:21:14.807381802 +0000 UTC m=+56.985786725 ,  2023-08-22 06:21:14.889546886 +0000 UTC m=+57.067951779 ,  82164974
2023-08-22 06:21:14.807468665 +0000 UTC m=+56.985873568 ,  2023-08-22 06:21:14.88967633 +0000 UTC m=+57.068081223 ,  82207274
2023-08-22 06:21:14.80668068 +0000 UTC m=+56.985085593 ,  2023-08-22 06:21:14.889500058 +0000 UTC m=+57.067904971 ,  82818957
2023-08-22 06:21:14.80746031 +0000 UTC m=+56.985865203 ,  2023-08-22 06:21:14.889642927 +0000 UTC m=+57.068047820 ,  82182557
2023-08-22 06:21:14.807480568 +0000 UTC m=+56.985885481 ,  2023-08-22 06:21:14.88970828 +0000 UTC m=+57.068113183 ,  82227652
2023-08-22 06:21:14.807487952 +0000 UTC m=+56.985892875 ,  2023-08-22 06:21:14.889712228 +0000 UTC m=+57.068117151 ,  82223995
2023-08-22 06:21:14.807500586 +0000 UTC m=+56.985905509 ,  2023-08-22 06:21:14.889725803 +0000 UTC m=+57.068130716 ,  82225127
2023-08-22 06:21:14.807437477 +0000 UTC m=+56.985842390 ,  2023-08-22 06:21:14.8896182 +0000 UTC m=+57.068023093 ,  82180323
2023-08-22 06:21:14.807426105 +0000 UTC m=+56.985831018 ,  2023-08-22 06:21:14.889579618 +0000 UTC m=+57.067984521 ,  82153443
2023-08-22 06:21:14.807469888 +0000 UTC m=+56.985874821 ,  2023-08-22 06:21:14.889671922 +0000 UTC m=+57.068076825 ,  82201733
2023-08-22 06:21:14.807512949 +0000 UTC m=+56.985917862 ,  2023-08-22 06:21:14.889767432 +0000 UTC m=+57.068172355 ,  82254072
2023-08-22 06:21:14.807541743 +0000 UTC m=+56.985946676 ,  2023-08-22 06:21:14.889811425 +0000 UTC m=+57.068216338 ,  82269582
2023-08-22 06:21:14.807488553 +0000 UTC m=+56.985893506 ,  2023-08-22 06:21:14.889744799 +0000 UTC m=+57.068149722 ,  82256106
2023-08-22 06:21:14.807589994 +0000 UTC m=+56.985994917 ,  2023-08-22 06:21:14.88983016 +0000 UTC m=+57.068235083 ,  82240066
2023-08-22 06:21:14.807505385 +0000 UTC m=+56.985910328 ,  2023-08-22 06:21:14.889776168 +0000 UTC m=+57.068181081 ,  82270653
2023-08-22 06:21:14.807530582 +0000 UTC m=+56.985935495 ,  2023-08-22 06:21:14.889795074 +0000 UTC m=+57.068199977 ,  82264402
2023-08-22 06:21:14.807553465 +0000 UTC m=+56.985958388 ,  2023-08-22 06:21:14.889809711 +0000 UTC m=+57.068214634 ,  82255846
2023-08-22 06:21:14.80752431 +0000 UTC m=+56.985929233 ,  2023-08-22 06:21:14.889818237 +0000 UTC m=+57.068223140 ,  82293847
2023-08-22 06:21:14.807531975 +0000 UTC m=+56.985936908 ,  2023-08-22 06:21:14.889878501 +0000 UTC m=+57.068283404 ,  82346436
2023-08-22 06:21:14.807494484 +0000 UTC m=+56.985899407 ,  2023-08-22 06:21:14.889852302 +0000 UTC m=+57.068257205 ,  82357697
2023-08-22 06:21:14.807526725 +0000 UTC m=+56.985931628 ,  2023-08-22 06:21:14.889827886 +0000 UTC m=+57.068232779 ,  82301091
2023-08-22 06:21:14.807524651 +0000 UTC m=+56.985929584 ,  2023-08-22 06:21:14.889892547 +0000 UTC m=+57.068297471 ,  82367646
2023-08-22 06:21:14.807537004 +0000 UTC m=+56.985941937 ,  2023-08-22 06:21:14.889927193 +0000 UTC m=+57.068332116 ,  82390079
2023-08-22 06:21:14.807498942 +0000 UTC m=+56.985903846 ,  2023-08-22 06:21:14.889918797 +0000 UTC m=+57.068323710 ,  82419764
2023-08-22 06:21:14.807548195 +0000 UTC m=+56.985953108 ,  2023-08-22 06:21:14.889963912 +0000 UTC m=+57.068368815 ,  82415637
2023-08-22 06:21:14.807504142 +0000 UTC m=+56.985909055 ,  2023-08-22 06:21:14.88986221 +0000 UTC m=+57.068267113 ,  82357998
2023-08-22 06:21:14.80759322 +0000 UTC m=+56.985998123 ,  2023-08-22 06:21:14.889956488 +0000 UTC m=+57.068361391 ,  82363198
2023-08-22 06:21:14.918247164 +0000 UTC m=+57.096652057 ,  2023-08-22 06:21:15.031891975 +0000 UTC m=+57.210296878 ,  113644741
2023-08-22 06:21:14.918217478 +0000 UTC m=+57.096622371 ,  2023-08-22 06:21:15.031903938 +0000 UTC m=+57.210308841 ,  113686299
2023-08-22 06:21:14.918297058 +0000 UTC m=+57.096701951 ,  2023-08-22 06:21:15.031943021 +0000 UTC m=+57.210347924 ,  113645893
2023-08-22 06:21:14.918258655 +0000 UTC m=+57.096663548 ,  2023-08-22 06:21:15.031937451 +0000 UTC m=+57.210342344 ,  113678425
2023-08-22 06:21:14.9183458 +0000 UTC m=+57.096750703 ,  2023-08-22 06:21:15.031965203 +0000 UTC m=+57.210370106 ,  113619353
2023-08-22 06:21:14.918334919 +0000 UTC m=+57.096739822 ,  2023-08-22 06:21:15.031940306 +0000 UTC m=+57.210345199 ,  113605327
2023-08-22 06:21:14.918346341 +0000 UTC m=+57.096751264 ,  2023-08-22 06:21:15.03195806 +0000 UTC m=+57.210362953 ,  113611639
2023-08-22 06:21:14.918285546 +0000 UTC m=+57.096690439 ,  2023-08-22 06:21:15.031922092 +0000 UTC m=+57.210326985 ,  113636436
2023-08-22 06:21:14.918362181 +0000 UTC m=+57.096767084 ,  2023-08-22 06:21:15.032008815 +0000 UTC m=+57.210413718 ,  113646404
2023-08-22 06:21:14.918371819 +0000 UTC m=+57.096776712 ,  2023-08-22 06:21:15.032015328 +0000 UTC m=+57.210420251 ,  113643248
2023-08-22 06:21:14.918390664 +0000 UTC m=+57.096795587 ,  2023-08-22 06:21:15.032052658 +0000 UTC m=+57.210457571 ,  113661854
2023-08-22 06:21:14.918428506 +0000 UTC m=+57.096833429 ,  2023-08-22 06:21:15.032062677 +0000 UTC m=+57.210467570 ,  113634091
2023-08-22 06:21:14.918790167 +0000 UTC m=+57.097195060 ,  2023-08-22 06:21:15.032082534 +0000 UTC m=+57.210487437 ,  113292287
2023-08-22 06:21:14.918395353 +0000 UTC m=+57.096800246 ,  2023-08-22 06:21:15.032046386 +0000 UTC m=+57.210451289 ,  113650702
2023-08-22 06:21:14.918849629 +0000 UTC m=+57.097254522 ,  2023-08-22 06:21:15.032098294 +0000 UTC m=+57.210503207 ,  113248575
2023-08-22 06:21:14.918899654 +0000 UTC m=+57.097304557 ,  2023-08-22 06:21:15.032148328 +0000 UTC m=+57.210553251 ,  113248584
2023-08-22 06:21:14.918896518 +0000 UTC m=+57.097301411 ,  2023-08-22 06:21:15.032173726 +0000 UTC m=+57.210578639 ,  113277128
2023-08-22 06:21:14.918413086 +0000 UTC m=+57.096817990 ,  2023-08-22 06:21:15.032062797 +0000 UTC m=+57.210467690 ,  113649650
2023-08-22 06:21:14.91880249 +0000 UTC m=+57.097207384 ,  2023-08-22 06:21:15.032082634 +0000 UTC m=+57.210487527 ,  113280073
2023-08-22 06:21:14.918910334 +0000 UTC m=+57.097315257 ,  2023-08-22 06:21:15.032263215 +0000 UTC m=+57.210668108 ,  113352680
2023-08-22 06:21:14.918852966 +0000 UTC m=+57.097257859 ,  2023-08-22 06:21:15.032114354 +0000 UTC m=+57.210519277 ,  113261278
2023-08-22 06:21:14.918879275 +0000 UTC m=+57.097284178 ,  2023-08-22 06:21:15.032124052 +0000 UTC m=+57.210528945 ,  113244717
2023-08-22 06:21:14.920220594 +0000 UTC m=+57.098625507 ,  2023-08-22 06:21:15.032289775 +0000 UTC m=+57.210694678 ,  112069101
2023-08-22 06:21:14.918853627 +0000 UTC m=+57.097258530 ,  2023-08-22 06:21:15.032099897 +0000 UTC m=+57.210504790 ,  113246220
2023-08-22 06:21:14.92021884 +0000 UTC m=+57.098623733 ,  2023-08-22 06:21:15.032320613 +0000 UTC m=+57.210725516 ,  112101372
